cue_id,language,source_file,sha256,start_frame,start_frame_domain_id,start_semantics,duration_ms,format,channels,sample_rate_hz,source_character_id,notes
catalog-audio-001,und,source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/SA/L3TI03.mp3,063887f58c7ab3b45bd62320cbb4bd95a90db93214e987ffbc001e9c4cb80799,,,catalog association only; runtime cue is unresolved,15336,mp3,1,48000,,"association=matching-basename; ffprobe/ffmpeg technical probe passed; normalized-language candidate=es; spoken language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-011,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-62,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-10/source-order-11; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-012,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-63,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-11/source-order-12; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-013,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-64,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-12/source-order-13; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-014,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-65,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-13/source-order-14; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-015,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-66,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-14/source-order-15; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-016,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-67,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-15/source-order-16; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-017,und,artifacts/g4-l3-embedded-audio/sha256/8b/8be0acf9075976c417fa8f11e9141c264016d5ff9f2e1eb10bf846400e313382.mp3,8be0acf9075976c417fa8f11e9141c264016d5ff9f2e1eb10bf846400e313382,1,sprite-74,static SoundStreamHead frame in owner domain; runtime reachability unresolved,520,mp3,1,11025,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-16/source-order-17; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-018,und,artifacts/g4-l3-embedded-audio/sha256/2c/2c3fcb37869328414e3305c8e8a676a9efae5b64f7fe8b07349d4e5e5b4ad202.mp3,2c3fcb37869328414e3305c8e8a676a9efae5b64f7fe8b07349d4e5e5b4ad202,1,sprite-78,static SoundStreamHead frame in owner domain; runtime reachability unresolved,1352,mp3,1,11025,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-17/source-order-18; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-019,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-82,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-18/source-order-19; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-020,und,artifacts/g4-l3-embedded-audio/sha256/43/43c96656623d77d93a789282c603412d7e4bc8ad433077d68dd586e156b306f1.mp3,43c96656623d77d93a789282c603412d7e4bc8ad433077d68dd586e156b306f1,1,sprite-84,static SoundStreamHead frame in owner domain; runtime reachability unresolved,4524,mp3,1,11025,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-19/source-order-20; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-021,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-86,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-20/source-order-21; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-022,und,artifacts/g4-l3-embedded-audio/sha256/62/622d4fef7dbc4e81b03a2db0e8cfaf3b2ac14f910a33012dfdd59e00cc098590.mp3,622d4fef7dbc4e81b03a2db0e8cfaf3b2ac14f910a33012dfdd59e00cc098590,1,sprite-88,static SoundStreamHead frame in owner domain; runtime reachability unresolved,1716,mp3,1,11025,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-21/source-order-22; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=mp3; probeStatus=ffprobe-parsed-ffmpeg-decode-check-passed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-023,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-125,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-22/source-order-23; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
embedded-audio-024,und,artifacts/g4-l3-embedded-audio/sha256/e3/e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.bin,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,1,sprite-126,static SoundStreamHead frame in owner domain; runtime reachability unresolved,,uncompressed-native-endian,,5512,,"unitReferenceId=course-g04-l03-ti-003/sound-stream-23/source-order-24; source SWF=source-assets/flash/HELP MATH_ORIGINAL FILES/HELP_COURSES/ELMGR4/L3/TI/L3TI03.swf; sourceFormat=uncompressed-native-endian; probeStatus=ffprobe-parse-failed; payload is an exact machine archive; language, cue, synchronization, listening quality, and acceptance are not established."
